uuid,linkname,date_visit,atypical,duration,completion
e2689ed32e74ea81d845f34b56394cee@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,0,152,1
e27481ba623da758af4a756932192920@brchytx.com,High Fluency/High Quality - Brachytix,11feb2023,0,33,.75
e27d3e36eea74cd7d86ddee44d511560@brchytx.com,High Fluency/Low Quality - Brachytix,12feb2023,0,95,.92000002
e2a531eb9a66c4dbfaa0c5f87a73c775@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,71,1
e2a5da0a7a3a2f305070fa98da8b41b7@brchytx.com,High Fluency/Low Quality - Brachytix,12feb2023,0,12,.92000002
e2a5da0a7a3a2f305070fa98da8b41b7@brchytx.com,High Fluency/Low Quality - Brachytix,15feb2023,0,180,.5
e2c7284b9c1a037cdd6e5047ee3fdbb8@brchytx.com,Low Fluency/Low Quality - Brachytix,08feb2023,1,0,0
e2c7284b9c1a037cdd6e5047ee3fdbb8@brchytx.com,Low Fluency/Low Quality - Brachytix,08feb2023,1,0,0
e2c91e9939cfc821d63934bc5b32f55b@brchytx.com,Low Fluency/High Quality - Brachytix,11feb2023,0,113,.25
e2d8bd6c0393517ee59f02c284590c49@brchytx.com,High Fluency/High Quality - Brachytix,10feb2023,0,20,1
e2f921e0a387186a89f9d3263a4cd2f7@brchytx.com,Low Fluency/High Quality - Brachytix,10feb2023,0,51,.57999998
e367ad7b248fe21da293b48384cd4ac2@brchytx.com,High Fluency/High Quality - Brachytix,12feb2023,0,55,.67000002
e367ad7b248fe21da293b48384cd4ac2@brchytx.com,High Fluency/High Quality - Brachytix,08feb2023,1,10,.079999998
e36b43be52b88c8eba5064b3bb01d46f@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,0,41,.82999998
e36d8a0bd608d97dff4a1b58ce976ff3@brchytx.com,Low Fluency/Low Quality - Brachytix,11feb2023,0,80,.75
e36dfc53698cef9ba9a3739f7cac02a0@brchytx.com,High Fluency/Low Quality - Brachytix,08feb2023,1,24,.079999998
e3762e2d215d161302fa5c211c18ad18@brchytx.com,High Fluency/High Quality - Brachytix,08feb2023,1,21,.079999998
e3a75ea7a5b7f4a1cf37a975b325cb71@brchytx.com,Low Fluency/High Quality - Brachytix,10feb2023,0,8,.57999998
e3b6bf2feecf5cd46039bbbc1307ff83@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,0,156,.75
e3d281917e6d2e0cc53cfdddaa69cb31@brchytx.com,Low Fluency/Low Quality - Brachytix,11feb2023,0,40,1
e3d2ff11d0246c6fc43959562cc35f3d@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,0,155,.82999998
e404110d8937bb9c97538eb1f14ee2be@brchytx.com,High Fluency/Low Quality - Brachytix,08feb2023,0,143,1
e409d9e2df4468b3418aeed355b5d217@brchytx.com,Low Fluency/Low Quality - Brachytix,08feb2023,0,91,.33000001
e428cd820ef13f13f1ec0548fbf73d41@brchytx.com,High Fluency/High Quality - Brachytix,07feb2023,1,0,0
e428cd820ef13f13f1ec0548fbf73d41@brchytx.com,High Fluency/High Quality - Brachytix,07feb2023,1,0,0
e428cd820ef13f13f1ec0548fbf73d41@brchytx.com,High Fluency/High Quality - Brachytix,10feb2023,0,66,.67000002
e438f1eb0fe75d8a83b392c45efede66@brchytx.com,Low Fluency/High Quality - Brachytix,08feb2023,1,0,0
e438f1eb0fe75d8a83b392c45efede66@brchytx.com,Low Fluency/High Quality - Brachytix,10feb2023,0,146,1
e438f1eb0fe75d8a83b392c45efede66@brchytx.com,Low Fluency/High Quality - Brachytix,08feb2023,1,0,0
e43be36a9c5d7e5234f614bc84b8f108@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,0,132,.82999998
e43e77859b65a331daa6d36b80400149@brchytx.com,High Fluency/High Quality - Brachytix,11feb2023,0,72,.92000002
e49485cd395f09cfd5432ca3c0830926@brchytx.com,Low Fluency/Low Quality - Brachytix,07feb2023,1,25,.079999998
e4aa40690d5242e579f46e96343839bb@brchytx.com,High Fluency/High Quality - Brachytix,07feb2023,1,0,0
e4aa40690d5242e579f46e96343839bb@brchytx.com,High Fluency/High Quality - Brachytix,07feb2023,1,0,0
e4aa46d861338036e7e3a30736f0f82c@brchytx.com,Low Fluency/High Quality - Brachytix,08feb2023,1,10,.079999998
e4aa46d861338036e7e3a30736f0f82c@brchytx.com,Low Fluency/High Quality - Brachytix,11feb2023,0,163,1
e4aa46d861338036e7e3a30736f0f82c@brchytx.com,Low Fluency/High Quality - Brachytix,08feb2023,1,0,0
e4b71c23b358296cf111ff9057bb0300@brchytx.com,High Fluency/High Quality - Brachytix,08feb2023,1,0,0
e4b71c23b358296cf111ff9057bb0300@brchytx.com,High Fluency/High Quality - Brachytix,08feb2023,1,0,0
e4be9d3bdf55a3583606a2e741ce255f@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,38,.079999998
e4cdc4d996d9ec75c2229c38944be3f7@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,55,.33000001
e4de2005f768609d05fe493369946208@brchytx.com,Low Fluency/Low Quality - Brachytix,08feb2023,1,0,0
e4de2005f768609d05fe493369946208@brchytx.com,Low Fluency/Low Quality - Brachytix,08feb2023,1,0,0
e4dff123e73af4700f69f15ca21b3799@brchytx.com,Low Fluency/High Quality - Brachytix,08feb2023,1,10,.079999998
e4ef7b74d20ccb549a96f9cebcff2048@brchytx.com,Low Fluency/Low Quality - Brachytix,11feb2023,0,58,.5
e523f82605c5dacf4d581044cd318ca9@brchytx.com,High Fluency/High Quality - Brachytix,11feb2023,0,61,1
e53f57b16a232600cb10a337d409b136@brchytx.com,Low Fluency/High Quality - Brachytix,12feb2023,0,54,.33000001
e54c25564a853395215ab7d90352ca3b@brchytx.com,Low Fluency/Low Quality - Brachytix,12feb2023,0,90,.5
e55183fe033732b585d5664dc4b8b960@brchytx.com,Low Fluency/Low Quality - Brachytix,12feb2023,0,85,.75
e596100a9785d6868ceb91e187b28e26@brchytx.com,High Fluency/High Quality - Brachytix,08feb2023,1,0,0
e596100a9785d6868ceb91e187b28e26@brchytx.com,High Fluency/High Quality - Brachytix,08feb2023,1,0,0
e5a2cd3acb7562bad24626920adbec6a@brchytx.com,High Fluency/High Quality - Brachytix,11feb2023,0,142,1
e5d23828e8c48403066ea23b2c9893c2@brchytx.com,High Fluency/High Quality - Brachytix,13feb2023,0,140,.41999999
e5f0e04683ab0741010be69eb844497f@brchytx.com,Low Fluency/High Quality - Brachytix,08feb2023,1,0,0
e5f0e04683ab0741010be69eb844497f@brchytx.com,Low Fluency/High Quality - Brachytix,08feb2023,1,8,.079999998
e611d48d96a8794f7722202f72c86edf@brchytx.com,High Fluency/Low Quality - Brachytix,12feb2023,0,4,.25
e611ee1103b04c2debae848f8ff840e3@brchytx.com,High Fluency/High Quality - Brachytix,12feb2023,0,217,1
e62d625b8787bb8dfe3bd1e85c7dec0e@brchytx.com,Low Fluency/High Quality - Brachytix,10feb2023,0,172,.33000001
e63a23d03e6986de52037ff438178314@brchytx.com,High Fluency/Low Quality - Brachytix,15feb2023,0,107,1
e63a23d03e6986de52037ff438178314@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,0,1504,1
e63a23d03e6986de52037ff438178314@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,0,51,1
e63a23d03e6986de52037ff438178314@brchytx.com,High Fluency/Low Quality - Brachytix,15feb2023,0,24,1
e66566da08744c468a4d48d1953aee3b@brchytx.com,Low Fluency/Low Quality - Brachytix,08feb2023,1,21,.079999998
e66c0ff12d0570042587debc35fd6ad1@brchytx.com,High Fluency/High Quality - Brachytix,09feb2023,1,0,0
e66c0ff12d0570042587debc35fd6ad1@brchytx.com,High Fluency/High Quality - Brachytix,09feb2023,1,10,.079999998
e686b252e2a0dc1b8bddaad3180c3fff@brchytx.com,Low Fluency/Low Quality - Brachytix,09feb2023,0,90,.25
e6a91573eb53c7b45d76a73872b756f7@brchytx.com,Low Fluency/Low Quality - Brachytix,09feb2023,1,0,0
e6a91573eb53c7b45d76a73872b756f7@brchytx.com,Low Fluency/Low Quality - Brachytix,09feb2023,1,0,0
e6e8eae0413022466b08f9d830184eab@brchytx.com,Low Fluency/High Quality - Brachytix,11feb2023,0,173,.92000002
e6efcafdad2237cb476991c74bddab30@brchytx.com,High Fluency/Low Quality - Brachytix,11feb2023,0,163,.5
e6f4d063193a0c24a8fe5fd72679a2a7@brchytx.com,High Fluency/High Quality - Brachytix,12feb2023,0,240,.41999999
e6fdc2255b8b488a46fec159ae39d0eb@brchytx.com,Low Fluency/High Quality - Brachytix,10feb2023,0,0,1
e6fecd24a1cf4ddace9bab06ec022bcb@brchytx.com,Low Fluency/Low Quality - Brachytix,12feb2023,0,95,.41999999
e7065353c9c04da877c72b03d05555da@brchytx.com,Low Fluency/High Quality - Brachytix,08feb2023,1,0,0
e71c0ca8261e1ed29bc091d2b7464bdc@brchytx.com,Low Fluency/High Quality - Brachytix,12feb2023,0,172,.92000002
e71c0ca8261e1ed29bc091d2b7464bdc@brchytx.com,Low Fluency/High Quality - Brachytix,08feb2023,1,24,.079999998
e73638dd85cae231ca57dcd45b228c68@brchytx.com,Low Fluency/High Quality - Brachytix,08feb2023,1,4,.079999998
e73638dd85cae231ca57dcd45b228c68@brchytx.com,Low Fluency/High Quality - Brachytix,08feb2023,1,0,0
e792d40cfb4d9ae8c7d0328640482cdd@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,76,.82999998
e7a119f35d27c3583e0123f7bfcb3304@brchytx.com,High Fluency/Low Quality - Brachytix,13feb2023,0,59,.5
e7af80d94c0df844ebc4535e704e74ca@brchytx.com,High Fluency/High Quality - Brachytix,13feb2023,0,204,1
e7e2ac8aaf70919a1c75e8ffbd8ff93e@brchytx.com,High Fluency/High Quality - Brachytix,09feb2023,0,214,.92000002
e80058563c7ac57749959a537ef59f1e@brchytx.com,Low Fluency/High Quality - Brachytix,12feb2023,0,149,.75
e815b4c10d87646288321392b7bb921a@brchytx.com,Low Fluency/High Quality - Brachytix,12feb2023,0,13,1
e863a6e23624a69fd310fc6448f6d63d@brchytx.com,Low Fluency/High Quality - Brachytix,13feb2023,0,75,1
e863a6e23624a69fd310fc6448f6d63d@brchytx.com,Low Fluency/High Quality - Brachytix,13feb2023,1,23.000002,.079999998
e863a6e23624a69fd310fc6448f6d63d@brchytx.com,Low Fluency/High Quality - Brachytix,13feb2023,1,21,.079999998
e863a6e23624a69fd310fc6448f6d63d@brchytx.com,Low Fluency/High Quality - Brachytix,13feb2023,0,38,1
e867f3e234ce06df3bf40bf5a0272df9@brchytx.com,High Fluency/Low Quality - Brachytix,12feb2023,0,69,.57999998
e8750bb82d6681a2e824a134761681e2@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,0,120,.5
e87d7dc8bbfab6573f6468673da3a180@brchytx.com,High Fluency/Low Quality - Brachytix,12feb2023,0,48,.5
e88f365f00b4d6e9bea605fef0c42921@brchytx.com,High Fluency/High Quality - Brachytix,08feb2023,1,21,.079999998
e894314b957a241268ed13a580bcc7dc@brchytx.com,Low Fluency/High Quality - Brachytix,11feb2023,0,79,.82999998
e8a77e217663cb2ce48a1452962b0b20@brchytx.com,Low Fluency/Low Quality - Brachytix,09feb2023,0,83,1
e8ad88c8debcf4fd6da9e9c02eeac838@brchytx.com,High Fluency/Low Quality - Brachytix,13feb2023,0,126,.82999998
e8b9b9e6e94f68555981950af831c3ee@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,0,24,.079999998
e8b9b9e6e94f68555981950af831c3ee@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,0,2109,1
e8b9b9e6e94f68555981950af831c3ee@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,0,108,1
e8b9b9e6e94f68555981950af831c3ee@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,0,29.000002,.079999998
e8f06aa69d563968ccf77d870ad4ff13@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,0,62,.92000002
e9047d244fc9a99d967cb8382822f39e@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,1,21,.079999998
e904c6d18c4f29b7bb652900293b414e@brchytx.com,Low Fluency/Low Quality - Brachytix,12feb2023,0,116,.75
e936002118f4ca75534144ad4d31ca02@brchytx.com,Low Fluency/High Quality - Brachytix,12feb2023,0,155,.33000001
e93805f54b0e7c51b1fe00382362c83e@brchytx.com,High Fluency/High Quality - Brachytix,11feb2023,0,37,1
e97b2dc0fbb5ebc8d6fcd7aa055424fa@brchytx.com,Low Fluency/High Quality - Brachytix,11feb2023,0,142,.67000002
e97c7eb218990395fd9835a2050e5265@brchytx.com,High Fluency/Low Quality - Brachytix,12feb2023,0,165,.82999998
e98d26b530ec0e0a98ed173dcb436a95@brchytx.com,High Fluency/High Quality - Brachytix,09feb2023,0,89,.57999998
e98da8f53515430e66d5ee75b2a5c269@brchytx.com,Low Fluency/High Quality - Brachytix,12feb2023,0,160,.5
e9a5ebbf34bc245f031bef9b7806837f@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,68,.67000002
e9b584f2282ea68bdc4ab74683b75ad4@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,0,188,.079999998
e9b584f2282ea68bdc4ab74683b75ad4@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,0,54,.92000002
e9b584f2282ea68bdc4ab74683b75ad4@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,0,24,.079999998
e9e61ae1953277f77646de734e298ecb@brchytx.com,Low Fluency/High Quality - Brachytix,12feb2023,0,61,.82999998
e9eb67f8fe89670adc9d980d23ff5ad1@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,0,0,.67000002
e9f39dd4a4e7592cc0446a5440703091@brchytx.com,Low Fluency/High Quality - Brachytix,12feb2023,0,30,.41999999
ea007729c78bd7593ddb2c01dd65a84c@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,0,2,.5
ea0b29b4a9d3a0057c0a14a950ce1484@brchytx.com,High Fluency/High Quality - Brachytix,09feb2023,1,0,0
ea1f2933bbd649402506546e4b6078b9@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,112,.41999999
ea65b80ca63bb31874b8f53e3617d603@brchytx.com,Low Fluency/High Quality - Brachytix,10feb2023,0,6,.67000002
ea72a2db6f52c0b5ae0fde6298b8bd4f@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,1,21.999998,.079999998
ea8de9cec77a58ee1532f2ba2a2b6595@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,0,108,.41999999
ea914f348c4e1037eaec4aead2fc4f01@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,0,46.000004,.079999998
eab88ba8fcbb19e2110564313a6655f3@brchytx.com,High Fluency/Low Quality - Brachytix,12feb2023,0,73,.41999999
eac4c09d5b484666e12d76010536c4e2@brchytx.com,Low Fluency/High Quality - Brachytix,08feb2023,1,0,0
eac4c09d5b484666e12d76010536c4e2@brchytx.com,Low Fluency/High Quality - Brachytix,08feb2023,1,0,0
eac4c09d5b484666e12d76010536c4e2@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,0,148,.57999998
eadb8f6259f7a5560a32b255054228bc@brchytx.com,High Fluency/Low Quality - Brachytix,12feb2023,0,131,.57999998
eaf581c1362315477a1749808ce66f57@brchytx.com,High Fluency/High Quality - Brachytix,10feb2023,0,172,.41999999
eaf910e704759c7eebe275a380c05d21@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,1,6.9999995,.079999998
eaf910e704759c7eebe275a380c05d21@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,0,85,1
eaf910e704759c7eebe275a380c05d21@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,1,21,.079999998
eafe04348855b4c29589d20e14d23f23@brchytx.com,Low Fluency/Low Quality - Brachytix,11feb2023,0,111,1
eb0a8d7ea6f573f846d399759e6da292@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,0,61,1
eb0c5616e50e5a442fe6f97e67f1ddde@brchytx.com,High Fluency/High Quality - Brachytix,11feb2023,0,117,.67000002
eb56ecbc6c8f1a0192cbae1de49425ad@brchytx.com,High Fluency/High Quality - Brachytix,08feb2023,1,0,0
eb70858e10aa1c1d4febeeef295f149e@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,1,0,0
eb70858e10aa1c1d4febeeef295f149e@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,1,0,0
eb70858e10aa1c1d4febeeef295f149e@brchytx.com,High Fluency/Low Quality - Brachytix,13feb2023,0,150,.33000001
eba69a691e2e98eb34f96623133ebe2e@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,0,138,.67000002
ebcc3c6c91ffa4cb85219ae54b494b78@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,87,.33000001
ebe8dc500cfc27b44984220b26093b8a@brchytx.com,High Fluency/High Quality - Brachytix,10feb2023,0,183,1
ebfdd26e6b822c370eca5ac3ee5db89e@brchytx.com,Low Fluency/High Quality - Brachytix,11feb2023,0,93,.75
ec06fe9c75252d10aabd637565d5167a@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,0,141,.82999998
ec276813ddcedf0506e8869e0778057b@brchytx.com,Low Fluency/Low Quality - Brachytix,12feb2023,0,20,.33000001
ec459eb642a5b84d32040cf2d81cc379@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,104,.25
ec5ffba1d1db297019232dce42c24363@brchytx.com,High Fluency/High Quality - Brachytix,10feb2023,0,122,1
eca19f280798ccf4ce8ba98ee4ef4340@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,11,.75
eca3d527e7c31214f98c67e61f31a1f5@brchytx.com,High Fluency/High Quality - Brachytix,12feb2023,0,97,.92000002
ecb9791bf33499ed524b14548589e70a@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,0,91,.92000002
ecf244a577d475233ac424d6e763a3f8@brchytx.com,High Fluency/High Quality - Brachytix,11feb2023,0,102,.57999998
ed014635d5237b5b40fc0c8d5c887d27@brchytx.com,High Fluency/High Quality - Brachytix,12feb2023,0,184,.57999998
ed023949eda2942d3e1176faaa1758a2@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,1,10,.079999998
ed2a07ef322519e2ecdc3c34c2e2d322@brchytx.com,High Fluency/High Quality - Brachytix,08feb2023,1,0,0
ed2a07ef322519e2ecdc3c34c2e2d322@brchytx.com,High Fluency/High Quality - Brachytix,12feb2023,0,21,.67000002
ed2a07ef322519e2ecdc3c34c2e2d322@brchytx.com,High Fluency/High Quality - Brachytix,08feb2023,1,6.9999995,.079999998
ed4d7dc7a4399d91a7b7117520a8f7c7@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,98,.33000001
ed51a342cafd6bf21a9491c8dbf7402d@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,1,21,.079999998
ed6f5191a632b251d3085f1d255d7843@brchytx.com,High Fluency/Low Quality - Brachytix,11feb2023,0,103,.57999998
ed764d34df0e2fbb0b0a326e9fb7e4b8@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,0,87,1
ed89262d967c8475aa2c63f7659951a1@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,0,172,.57999998
ed91f775c5a626d56527a8c6079299fa@brchytx.com,High Fluency/Low Quality - Brachytix,12feb2023,0,110,.25
ed9c85f0aaf85c3b653bfe4d4f0c84ab@brchytx.com,High Fluency/High Quality - Brachytix,09feb2023,0,0,0
ee2e09c05aca0f673b32e5a917b5d8db@brchytx.com,High Fluency/High Quality - Brachytix,11feb2023,0,21,.33000001
ee4d5094fcd206cc00f576cc19d63ca0@brchytx.com,High Fluency/High Quality - Brachytix,10feb2023,0,98,1
ee5829d28dac4fb735305c47e6d9bb7e@brchytx.com,High Fluency/Low Quality - Brachytix,11feb2023,0,110,.57999998
ee66b457b08d6cfc8532c8522e3ff6f9@brchytx.com,Low Fluency/Low Quality - Brachytix,12feb2023,0,6,.17
ee8640bc0b7fa4d677063c8dfaa50a51@brchytx.com,High Fluency/High Quality - Brachytix,10feb2023,1,24,.079999998
ee8bb39e7bf30a56da899b956b52c695@brchytx.com,High Fluency/High Quality - Brachytix,10feb2023,0,31,1
ee8bb39e7bf30a56da899b956b52c695@brchytx.com,High Fluency/High Quality - Brachytix,10feb2023,0,24,.079999998
eeb7933c5c997aa323f01df86729c89a@brchytx.com,High Fluency/Low Quality - Brachytix,13feb2023,0,51,.82999998
eeca2614427f7d2080f858ccc65ea898@brchytx.com,Low Fluency/Low Quality - Brachytix,11feb2023,0,38,.41999999
eeceb69aaafb187431c791ca9d6cacfb@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,1,21,.079999998
eedd636f7215d8df5de674c756ab209e@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,48,.92000002
eedda43825737f97d6c9ea61d07533d3@brchytx.com,Low Fluency/Low Quality - Brachytix,13feb2023,0,24,.17
eedfa870cb8dd15a459cdeb30d75fcd9@brchytx.com,Low Fluency/High Quality - Brachytix,12feb2023,0,143,.82999998
eef32e3994bf96003d1e5317e322db8f@brchytx.com,Low Fluency/Low Quality - Brachytix,14feb2023,0,16,.17
eef5ad14324518b72864c69d1be3557f@brchytx.com,High Fluency/High Quality - Brachytix,10feb2023,1,3,.079999998
eefdce01e265e43ebca50014db7af184@brchytx.com,High Fluency/Low Quality - Brachytix,12feb2023,0,130,.92000002
eefef3ce9e505fa40c544c269f01cb59@brchytx.com,Low Fluency/High Quality - Brachytix,10feb2023,0,115,.5
eefef57eebe9860d52f361a0de786a2d@brchytx.com,High Fluency/High Quality - Brachytix,13feb2023,0,208,1
ef02247b0e7732d49217ca6bcae3cdc2@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,0,58,.92000002
ef0669b633119ffc965af8fd46270ace@brchytx.com,Low Fluency/Low Quality - Brachytix,11feb2023,0,112,.67000002
ef067f5dcc99cb80a7619a3b86687344@brchytx.com,Low Fluency/High Quality - Brachytix,12feb2023,0,12,.5
ef6fe46247416e746518645f1ac6576e@brchytx.com,High Fluency/High Quality - Brachytix,13feb2023,0,138,1
ef76a8ac6fbd8c3a6589efa85820789b@brchytx.com,High Fluency/Low Quality - Brachytix,12feb2023,0,15,.75
ef996689bcedf1cc5e71ef3080ef7e64@brchytx.com,High Fluency/High Quality - Brachytix,10feb2023,0,66,.67000002
ef9d7585d85a2e615b6bd714ab956add@brchytx.com,Low Fluency/High Quality - Brachytix,11feb2023,0,60,.25
efc1103340724516522b6cd7d2e0988d@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,1,0,0
efc1103340724516522b6cd7d2e0988d@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,1,0,0
efcee2a367e4cb216640a70241e1d6a8@brchytx.com,High Fluency/High Quality - Brachytix,09feb2023,0,0,0
efe01b0201378260b548972f56c3f825@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,0,10,.92000002
efe67aa71f69c4ee1ae2ea4a0fdf8bee@brchytx.com,Low Fluency/High Quality - Brachytix,10feb2023,1,10,.079999998
f003be64bc8ecdd04d2f780004bdd30b@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,337,1
f003be64bc8ecdd04d2f780004bdd30b@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,261,1
f003be64bc8ecdd04d2f780004bdd30b@brchytx.com,Low Fluency/Low Quality - Brachytix,09feb2023,0,47,.41999999
f0057b5a5e99c850c9f75207607b7d70@brchytx.com,High Fluency/Low Quality - Brachytix,12feb2023,0,101,.67000002
f016a7412799b36176a41b4be0cf7869@brchytx.com,Low Fluency/Low Quality - Brachytix,12feb2023,0,84,.57999998
f02946833940e238af6d1b94fe8a5ffd@brchytx.com,High Fluency/High Quality - Brachytix,11feb2023,0,222,.92000002
f0366a98ca26c0454cbb6483176fd14d@brchytx.com,Low Fluency/High Quality - Brachytix,11feb2023,0,113,.92000002
f04c935d20597e6bc4b2d2006a189fc7@brchytx.com,High Fluency/High Quality - Brachytix,13feb2023,0,24,1
f08e55f2aaea3e4470c4f84d5b469fdc@brchytx.com,High Fluency/High Quality - Brachytix,12feb2023,0,88,1
f09068d34b99352edd1df4fcd56ee42b@brchytx.com,Low Fluency/Low Quality - Brachytix,09feb2023,1,24,.079999998
f097e86b05901814f77d01c73839860c@brchytx.com,High Fluency/High Quality - Brachytix,09feb2023,1,0,0
f097e86b05901814f77d01c73839860c@brchytx.com,High Fluency/High Quality - Brachytix,09feb2023,1,0,0
f0af7261c0a2a00acbc2a8dae4f9daf5@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,1,21.999998,.079999998
f0bc52811839fde7ef30848e2b98501a@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,1,0,0
f0bc52811839fde7ef30848e2b98501a@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,1,0,0
f0bc52811839fde7ef30848e2b98501a@brchytx.com,High Fluency/Low Quality - Brachytix,11feb2023,0,130,1
f0c4f628342f26b6d056b42c8ee61529@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,67,.41999999
f1066d877fafb7036e6077ce4ed54519@brchytx.com,High Fluency/Low Quality - Brachytix,13feb2023,0,4,.41999999
f119669f3c7d375ad3a2a1b3e70761e8@brchytx.com,Low Fluency/Low Quality - Brachytix,12feb2023,0,15,.41999999
f120599dad8d5205f24c93e8eb0673b1@brchytx.com,Low Fluency/High Quality - Brachytix,11feb2023,0,84,.33000001
f1421446e0da31c7eb864a5c6a6f1b41@brchytx.com,High Fluency/Low Quality - Brachytix,11feb2023,0,71,.75
f1591f7d81e2048dc52494e7c6fb3616@brchytx.com,High Fluency/Low Quality - Brachytix,10feb2023,0,150,.75
f1b878cb3a576ed314b34f0656ca44c9@brchytx.com,Low Fluency/High Quality - Brachytix,10feb2023,0,162,.5
f1c5d31d081b0598e180017bbb9813d2@brchytx.com,High Fluency/High Quality - Brachytix,13feb2023,0,37,1
f1c5d31d081b0598e180017bbb9813d2@brchytx.com,High Fluency/High Quality - Brachytix,16feb2023,0,94,.82999998
f1cf028040d6b9866bb51f3a99fcd4b7@brchytx.com,High Fluency/High Quality - Brachytix,09feb2023,0,0,0
f2347eecc2aa74ac8146208f226ccfde@brchytx.com,Low Fluency/High Quality - Brachytix,10feb2023,0,29.000002,.079999998
f236a419017e90239d3523b7bbe54ef2@brchytx.com,High Fluency/Low Quality - Brachytix,13feb2023,0,95,.57999998
f2472646eb77b88383a9d50d476a8635@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,1,0,0
f2472646eb77b88383a9d50d476a8635@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,1,4,.079999998
f250d7053ea35a6dc569fb813d2eeffc@brchytx.com,Low Fluency/Low Quality - Brachytix,11feb2023,0,88,.82999998
f258b48c5e6bacd0ebdf4d56e4188ea9@brchytx.com,Low Fluency/High Quality - Brachytix,11feb2023,0,154,.5
f26d8b19c5cb781720b1fc99213c6867@brchytx.com,Low Fluency/High Quality - Brachytix,13feb2023,0,105,1
f278f8aeacfbd64bc3e69aca805a317b@brchytx.com,High Fluency/Low Quality - Brachytix,09feb2023,1,23.000002,.079999998
f283d5078b36ce419aef936c09eef259@brchytx.com,High Fluency/High Quality - Brachytix,13feb2023,0,213,.5
f28e86a6f0a40cfaec090ea51b6c6ebc@brchytx.com,Low Fluency/Low Quality - Brachytix,10feb2023,0,55,1
f2945e14dd34e86a9de5177ffd57ca1b@brchytx.com,High Fluency/High Quality - Brachytix,13feb2023,0,107,.92000002
