uuid,Investor type,hard_bounce,date_first_click,date_reply,positive,category
bb1f45afe2a11e6fd6f12088e55ce893@prksq.com,Angel,1,NA,NA,NA,NA
bb200bfb49255393740415564eb1492d@prksq.com,Angel,0,NA,NA,NA,NA
bb2847a5f4907b74e641079aefd1d5de@prksq.com,Angel,0,NA,NA,NA,NA
bb2d16437fb3b799d7e7ce7975c8d43c@prksq.com,Angel,0,NA,NA,NA,NA
bb2e5f99e1424aa2c4dbe402af47f07e@prksq.com,Angel,0,2023-02-11,NA,NA,NA
bb2f72f02af246431c8882f2859d3352@prksq.com,Angel,0,NA,NA,NA,NA
bb2f89d86a2060e552ae449bc8ddaea9@prksq.com,Angel,0,NA,NA,NA,NA
bb3294983d3d2cb7aba231b833b68825@prksq.com,Angel,0,NA,NA,NA,NA
bb3496265390bc32258065e13d628067@prksq.com,Venture Capital,0,NA,NA,NA,NA
bb351eb432ad4cd96eff98de0ca91d94@prksq.com,Venture Capital,0,NA,NA,NA,NA
bb367ab66d9894ccd3f604446c11a7ad@prksq.com,Angel,0,2023-02-14,NA,NA,NA
bb3f7f1e6495ccee624b5a265d73c3d1@prksq.com,Angel,1,NA,NA,NA,NA
bb3fc7cdc907ac716c83710067bf85dc@prksq.com,Angel,0,NA,NA,NA,NA
bb4023cb046a8f292942be3252491370@prksq.com,Venture Capital,0,2023-01-31,NA,NA,NA
bb407c86849b05bd49916f70cb9cbe50@prksq.com,Venture Capital,0,NA,NA,NA,NA
bb4333abf4921851971fdf4142495420@prksq.com,Angel,0,NA,NA,NA,NA
bb454e841ed6a62908125c0b05d9d338@prksq.com,Angel,0,2023-02-14,NA,NA,NA
bb470125d12e79674ed31d704928ca5e@prksq.com,Angel,0,NA,NA,NA,NA
bb478378f1f7a43c5fdf6893092e197e@prksq.com,Venture Capital,0,NA,NA,NA,NA
bb48b784c5a8b3f3add83f6859296497@prksq.com,Angel,0,NA,NA,NA,NA
bb59cf8e0cee35d1c5fd41d8eb6cab8b@prksq.com,Angel,0,NA,NA,NA,NA
bb5ecb8c39169a6ce40206eda0cb34d0@prksq.com,Angel,0,NA,NA,NA,NA
bb60f20c79415ce03d787936797ad21c@prksq.com,Angel,0,2023-02-13,NA,NA,NA
bb62c71b590c11ef088193158c30b924@prksq.com,Angel,0,NA,NA,NA,NA
bb62f638c33f3847c35b532cea38465d@prksq.com,Angel,0,NA,NA,NA,NA
bb6416fb7592f302b88ba39523e64bcb@prksq.com,Angel,0,2023-02-11,NA,NA,NA
bb645ade8bda17ad4cac9408c6c8a0d5@prksq.com,Angel,0,2023-02-11,NA,NA,NA
bb66419b8e3ecf96f732caeeb1ee9a44@prksq.com,Angel,0,NA,NA,NA,NA
bb6847588df0d6e573da339b81b7b89b@prksq.com,Angel,0,2023-02-11,2023-02-12,0,industry
bb699ff1a58385f5b9a3b3388182857d@prksq.com,Angel,0,2023-02-12,NA,NA,NA
bb6cfff3d31c60a8ac5611a8944256b6@prksq.com,Venture Capital,0,NA,NA,NA,NA
bb72ca9289e373843b1b88ae09b23d50@prksq.com,Angel,1,NA,NA,NA,NA
bb75128625889d5c22f06113bb7eca58@prksq.com,Angel,1,NA,NA,NA,NA
bb766b145284d28553fa38f77106f48e@prksq.com,Angel,0,NA,NA,NA,NA
bb7ae96422b24baf6d2806114b62eaa2@prksq.com,Angel,0,NA,NA,NA,NA
bb7b74023d880640b658d81434b1d7d1@prksq.com,Venture Capital,0,NA,NA,NA,NA
bb81c09adb1a5ab8c9c60d9700900ea0@prksq.com,Angel,0,NA,NA,NA,NA
bb86389a7ffdd14528f7594dd5e6bae3@prksq.com,Angel,0,NA,NA,NA,NA
bb87db96ff0e99639a43d17d516dd399@prksq.com,Angel,0,NA,NA,NA,NA
bb95e293090e806f83ba61f71444f3e9@prksq.com,Angel,0,2023-02-12,NA,NA,NA
bb9b5a3c7035a40675971e8e54e5000c@prksq.com,Venture Capital,0,NA,NA,NA,NA
bb9bb83b62b47a3d65f0d8516be33834@prksq.com,Venture Capital,0,NA,NA,NA,NA
bb9bee87a1ba2018f6e1b261d3cc0c62@prksq.com,Angel,0,NA,NA,NA,NA
bb9d0d35f098b950d54bfe08173d9edc@prksq.com,Angel,0,NA,NA,NA,NA
bb9e6f14e9fa369c610814a7de33ae2e@prksq.com,Venture Capital,0,NA,NA,NA,NA
bba118c5ff675c0307cd71f207b9e206@prksq.com,Angel,0,NA,NA,NA,NA
bba2f8a4c285119b61c888d7592660ff@prksq.com,Venture Capital,0,2023-02-11,NA,NA,NA
bba30cc5bfa25a917b6f800d00ab6606@prksq.com,Angel,0,NA,NA,NA,NA
bba54ddb1b5cf07603d70987096fdf97@prksq.com,Angel,0,NA,NA,NA,NA
bba8b58113a3d6ef5265d5a8ac495c7a@prksq.com,Angel,0,NA,NA,NA,NA
bba999257c3fa7b344d171c492715841@prksq.com,Angel,1,NA,NA,NA,NA
bbaee6b8211ef60447b2f197e846d382@prksq.com,Angel,0,NA,NA,NA,NA
bbbb0ee49528254697f9b1036fe6948b@prksq.com,Venture Capital,0,NA,NA,NA,NA
bbbe091ec2df232a71688b203286221f@prksq.com,Angel,0,NA,NA,NA,NA
bbc316acf642bf0692f06ed4cd7e9044@prksq.com,Angel,0,2023-02-10,NA,NA,NA
bbc342eff50fb3e2ab65a15c34e78e25@prksq.com,Venture Capital,0,NA,NA,NA,NA
bbc692b71d935f474c507950221b2cda@prksq.com,Angel,1,NA,NA,NA,NA
bbca8b32c7101dbbaebcbe2179c3ec1a@prksq.com,Angel,1,NA,NA,NA,NA
bbcc343690168f11f9b99d7a40f9d390@prksq.com,Angel,0,NA,NA,NA,NA
bbcca717821dd3d13a1cb3117066d9e1@prksq.com,Angel,0,NA,NA,NA,NA
bbcdd7d1aef0b3e29de4573977e3af90@prksq.com,Angel,0,NA,NA,NA,NA
bbcf603ca6362c4ca712b8a18dec01b1@prksq.com,Angel,1,NA,NA,NA,NA
bbd1b6a2e7ed52cfc277a304081abf42@prksq.com,Angel,0,NA,NA,NA,NA
bbd3e54806b4b0e99dfbce68691bfaf3@prksq.com,Venture Capital,0,2023-02-13,NA,NA,NA
bbd45299b082b1eed74609eaae09adc8@prksq.com,Angel,0,NA,NA,NA,NA
bbd453035618a564e11d9babe674efd0@prksq.com,Angel,0,NA,NA,NA,NA
bbd4716f5a75411382ebcda86bb1aa61@prksq.com,Angel,0,2023-02-12,NA,NA,NA
bbd86fe61872a3562ab21681cbaa2c24@prksq.com,Venture Capital,0,2023-02-11,2023-02-11,0,no investments
bbdb3c30f5f308061fce9f6f097b52b1@prksq.com,Angel,0,NA,NA,NA,NA
bbdc309ef915b9780b3954e28998f815@prksq.com,Angel,0,NA,NA,NA,NA
bbdf87ff6fdf276e7811a0bc70907374@prksq.com,Angel,0,NA,NA,NA,NA
bbe36bd05573cd3071919022c5038b56@prksq.com,Angel,0,NA,NA,NA,NA
bbe4a8aafe8586abc5201a27990ca290@prksq.com,Venture Capital,0,2023-02-10,NA,NA,NA
bbe895ede483518761989b88bba4ebe2@prksq.com,Venture Capital,0,NA,NA,NA,NA
bbea9539ea151f13335a85df8f19b06a@prksq.com,Angel,0,NA,NA,NA,NA
bbed54c17eff2930b2a181bec231a1fa@prksq.com,Venture Capital,0,NA,NA,NA,NA
bbed93c7d32d1439e9263eba49f34270@prksq.com,Venture Capital,0,NA,NA,NA,NA
bbef949f79212dd95e87f3ceb2627634@prksq.com,Venture Capital,0,NA,NA,NA,NA
bbf46a499270ba3eb5643132e6cbd0c8@prksq.com,Angel,1,NA,NA,NA,NA
bbf653468502c5a6dace8d44c5404def@prksq.com,Angel,0,NA,NA,NA,NA
bbf8276d9fba79df6276e10db9727bb4@prksq.com,Angel,1,NA,NA,NA,NA
bbf97b3923fcd9e0fe8319873e796460@prksq.com,Venture Capital,1,NA,NA,NA,NA
bbfbff4843c3abae484232400e083380@prksq.com,Angel,1,NA,NA,NA,NA
bbfd64dca88f427842a68a4cf5322db8@prksq.com,Angel,0,NA,NA,NA,NA
bc0143e23f6d6334b11f5765b45734a6@prksq.com,Angel,0,2023-02-12,NA,NA,NA
bc05c12ec9ad88ec725f7d569722f160@prksq.com,Angel,1,NA,NA,NA,NA
bc0a8840b543cb344d379c1749c3a760@prksq.com,Angel,0,2023-02-10,2023-02-10,0,investment strategy
bc0db56e9ae1232d42ea5af88dddfa3b@prksq.com,Angel,1,NA,NA,NA,NA
bc141917ab767fa7e5106676e8d984bf@prksq.com,Angel,0,NA,NA,NA,NA
bc14e16e616481a95683286819dc20a7@prksq.com,Angel,0,NA,NA,NA,NA
bc16e06a93c3e1eb682fcfc2b7e44af3@prksq.com,Angel,0,2023-02-11,2023-02-11,0,no specific reason
bc171dd6c1023776531837add9451aad@prksq.com,Venture Capital,0,NA,NA,NA,NA
bc18fecef506b9d7cc35b697fc3f7cf7@prksq.com,Angel,0,NA,NA,NA,NA
bc1970f99612462f8207f208250a9445@prksq.com,Angel,0,2023-02-12,NA,NA,NA
bc1bb19ed2221c5aa49a220fcb0ba272@prksq.com,Angel,0,NA,NA,NA,NA
bc1cc50e5a433a6e8cb6373a3e666d32@prksq.com,Venture Capital,0,NA,NA,NA,NA
bc23173f7a4f55a38b6a26be54b4eec8@prksq.com,Angel,0,2023-02-14,NA,NA,NA
bc28dd747f2f4ab32d2872972e012f71@prksq.com,Angel,0,NA,NA,NA,NA
bc2aa6774078877659e52ca24be89c37@prksq.com,Angel,1,NA,NA,NA,NA
bc2cf04e750b045150e353d0ede28761@prksq.com,Angel,0,2023-02-10,NA,NA,NA
bc316ecc4b7dba1c760485c2d04d1bbe@prksq.com,Angel,0,NA,NA,NA,NA
bc334865d9094ec2e4bf76762fc7c25d@prksq.com,Angel,0,NA,NA,NA,NA
bc38ea2dd171e8ebd482c9752d448859@prksq.com,Angel,0,NA,NA,NA,NA
bc3d9c67ef5c90f03987d5fc0888930e@prksq.com,Angel,0,2023-02-12,2023-02-13,0,investment strategy
bc3ea3b70e8a3032e6f379d333327d13@prksq.com,Angel,1,NA,NA,NA,NA
bc3f880abf1eac3805e515c5e8635868@prksq.com,Angel,1,NA,NA,NA,NA
bc4465f89b71cf35cd0fec0aa62ffac7@prksq.com,Angel,1,NA,NA,NA,NA
bc4fd84cb23d4465f9ac29c49d885e31@prksq.com,Angel,0,2023-02-12,NA,NA,NA
bc53cd0ea8c3baa865b553f90f8d1f70@prksq.com,Venture Capital,0,NA,NA,NA,NA
bc5508daf73fb216c8ee51044c2ae30a@prksq.com,Venture Capital,0,NA,NA,NA,NA
bc56aaf394292f9b89392c2e29c0c714@prksq.com,Angel,0,NA,NA,NA,NA
bc595862db40feb9d1d7ec8bfc724565@prksq.com,Angel,0,NA,NA,NA,NA
bc5eea15e83c12b910878f8e3992d8fc@prksq.com,Angel,0,NA,NA,NA,NA
bc60f46679045cd6933c015f65bd2d0d@prksq.com,Angel,0,NA,NA,NA,NA
bc61150f31d2ee69a94429f8abcdbaed@prksq.com,Angel,0,NA,NA,NA,NA
bc61ebfe0b9485aee5aad17396934517@prksq.com,Angel,0,2023-02-14,NA,NA,NA
bc62f4e0687104807a16f21abe16c2ff@prksq.com,Angel,0,NA,NA,NA,NA
bc67b308259c783cc49e271061077e87@prksq.com,Angel,0,NA,NA,NA,NA
bc683c2be506d53955b6bb9501ceb95e@prksq.com,Angel,1,NA,NA,NA,NA
bc6a51c39a5767f95c746e76a310f106@prksq.com,Venture Capital,0,NA,NA,NA,NA
bc6d1d621b146ef06069f72f2c11ebed@prksq.com,Venture Capital,0,2023-02-13,NA,NA,NA
bc6d44e304aca855697aafcaec422fc7@prksq.com,Angel,0,NA,NA,NA,NA
bc6db1d2cb7748f954d542c126fb7562@prksq.com,Venture Capital,0,NA,NA,NA,NA
bc77d6fe1a79d0d2a25438516ec5fa35@prksq.com,Angel,0,NA,NA,NA,NA
bc7844545b345507b0fc346f16a1261f@prksq.com,Angel,1,NA,NA,NA,NA
bc7a3c32774136ca0053c3bd5f35cb2d@prksq.com,Angel,0,NA,NA,NA,NA
bc7cc48d793c5f8b7430aa18f8ca1050@prksq.com,Venture Capital,0,2023-02-14,2023-02-15,0,investment strategy
bc7f82fbc3c5a3ae01eb06f493f4e38f@prksq.com,Angel,1,NA,NA,NA,NA
bc83fb638df9ef437b91c21ab0323852@prksq.com,Angel,0,NA,NA,NA,NA
bc85e5212c094e539c25612e50b4b5c7@prksq.com,Angel,0,NA,NA,NA,NA
bc87128f83cb8af63f087830e6d1a2a2@prksq.com,Angel,0,NA,NA,NA,NA
bc8a86fd21f29c446fd3fac8ca5184ba@prksq.com,Angel,0,NA,NA,NA,NA
bc8c8c6104952ea309352fb8a9e7fa6d@prksq.com,Angel,0,NA,NA,NA,NA
bc8e35b1c0497ef158d003707dded101@prksq.com,Angel,1,NA,NA,NA,NA
bc8f9ec2ccfdcc4d81198ed294635965@prksq.com,Angel,0,NA,NA,NA,NA
bc8fc2047564971c7865b1dc0e421a9a@prksq.com,Angel,0,NA,NA,NA,NA
bc978424765c72169114c7e65aba42bc@prksq.com,Angel,0,2023-02-11,NA,NA,NA
bc9a09a22097a09ef4bde6e2dd907be8@prksq.com,Angel,0,NA,NA,NA,NA
bc9d6a1146c87b99d30e603a1dc52ca9@prksq.com,Angel,0,NA,NA,NA,NA
bc9eb9b6211311b4b90955d68e34e741@prksq.com,Venture Capital,0,2023-02-16,NA,NA,NA
bc9fd752876670269166fa1c4ca981e0@prksq.com,Angel,0,NA,NA,NA,NA
bca081a23bf89d3668bcd7664db36d9d@prksq.com,Angel,0,2023-02-11,NA,NA,NA
bca09dbc4bc95548ba5cb75edf68921e@prksq.com,Angel,0,NA,NA,NA,NA
bca0af566ee91d7bde78942760557c4c@prksq.com,Angel,0,NA,NA,NA,NA
bca10279cfb2cca297a4f404fc0bd394@prksq.com,Angel,0,NA,NA,NA,NA
bca132885af014488ea1e71630866b0f@prksq.com,Angel,0,2023-02-14,NA,NA,NA
bca1485cd0114de319ff8c213a1e6b0b@prksq.com,Venture Capital,0,NA,NA,NA,NA
bcb5811ab77d4c54be28c4235e425483@prksq.com,Angel,0,NA,NA,NA,NA
bcb79201e560b25fb435f5187415c8d5@prksq.com,Angel,0,2023-02-15,NA,NA,NA
bcbadedac2489573eface7aade4c24f1@prksq.com,Angel,1,NA,NA,NA,NA
bcbbb10604d22dcac98371af5f244a3c@prksq.com,Angel,0,NA,NA,NA,NA
bcbc27a6e741a91c5049b06423765eca@prksq.com,Angel,0,2023-02-13,2023-02-13,0,no specific reason
bcc1fd46ec9de119711e04d35f09fcbe@prksq.com,Venture Capital,0,NA,NA,NA,NA
bcc2a8bd7415bd1210b8e26472e79b8f@prksq.com,Venture Capital,0,NA,NA,NA,NA
bcc3dc31d88d528d4d1b4b604d64369d@prksq.com,Angel,0,NA,NA,NA,NA
bcc78c1d5d58f7e730a16d396496556c@prksq.com,Angel,0,NA,NA,NA,NA
bccb0429a336a60b2b706b4fcc971bbc@prksq.com,Angel,0,NA,NA,NA,NA
bcd318c9eff0154c15b65e5210c4720a@prksq.com,Angel,0,NA,NA,NA,NA
bcd3440231c76d139ae85a6fac038a6f@prksq.com,Angel,1,NA,NA,NA,NA
bcd61a779402f7359ea2e7b6ca50097d@prksq.com,Angel,0,NA,NA,NA,NA
bcd693eccf76503c90161575df5066f4@prksq.com,Venture Capital,0,2023-02-10,2023-02-14,0,stage
bcd72bb581853866850ec9fd404ae9aa@prksq.com,Angel,0,2023-02-12,2023-02-12,0,no investments
bcd85f9562e884d6b3ecc654f9989bbe@prksq.com,Angel,1,NA,NA,NA,NA
bce03a5e89b6eb350e334080d177c4d8@prksq.com,Angel,0,2023-02-12,NA,NA,NA
bce3049b4797dac72eaebcc40b3cdb11@prksq.com,Angel,0,2023-02-13,NA,NA,NA
bce5c4687b9d2e4de3ef876acdd4657a@prksq.com,Angel,0,NA,NA,NA,NA
bce6ccad866cc002c54d2dda403c5306@prksq.com,Angel,0,NA,NA,NA,NA
bceb029c5bcb525acf93bd88110bfb5f@prksq.com,Angel,0,NA,NA,NA,NA
bceefe0609990777d1dd8f8d8c451fb5@prksq.com,Angel,0,2023-02-15,NA,NA,NA
bcef5d43b71bd6ac8ae81c4b891c850f@prksq.com,Angel,0,2023-02-10,NA,NA,NA
bcef744a835ae913d7e148753fe56928@prksq.com,Angel,0,2023-02-14,NA,NA,NA
bcf5fc29dede36b610aa34f67b7482ff@prksq.com,Angel,0,2023-02-11,NA,NA,NA
bcf9c20d0cd4676d8654ea0ec9bb0089@prksq.com,Angel,0,2023-02-14,NA,NA,NA
bcfebc40a8d79847a2b1bfe91e27150c@prksq.com,Angel,0,NA,NA,NA,NA
bcff317f30aef0313210bbd443a2c388@prksq.com,Angel,0,NA,NA,NA,NA
bcffeae494b6c16452e1362f802609fa@prksq.com,Angel,0,NA,NA,NA,NA
bd00d013329cb1144a82969ecf8fe62c@prksq.com,Venture Capital,0,NA,NA,NA,NA
bd0139617fb2db18d867310290e2c2b6@prksq.com,Angel,0,2023-02-11,NA,NA,NA
bd01ea504be8bcf2f3a2e5edc4f7b995@prksq.com,Angel,0,2023-02-13,NA,NA,NA
bd02867b4a5e7083bf3ec057535aa5c7@prksq.com,Venture Capital,1,NA,NA,NA,NA
bd03e6f857d598de267c91b61dbc55a0@prksq.com,Angel,0,NA,NA,NA,NA
bd03e92362ce3a6f0ffe624bb3c7ef27@prksq.com,Angel,0,NA,NA,NA,NA
bd03ebbc09cb3f4151b7f04b49e5533f@prksq.com,Angel,1,NA,NA,NA,NA
bd111f93672e96f45648ee227d0a610f@prksq.com,Venture Capital,0,NA,NA,NA,NA
bd13444e845bea6419762bf9814c70ea@prksq.com,Angel,0,2023-02-05,NA,NA,NA
bd14301cec860dd31df676ba1b49f732@prksq.com,Angel,0,2023-02-11,NA,NA,NA
bd148cca65d5759c05cb12ffb5cec9eb@prksq.com,Angel,0,NA,NA,NA,NA
bd14a3b91142dbf3954e14b80039344c@prksq.com,Angel,0,NA,NA,NA,NA
bd154e08c081463c8622f0cc28784a8e@prksq.com,Angel,0,2023-02-11,NA,NA,NA
bd16edcd09f0b29b2b00fd2e77dc65e7@prksq.com,Angel,0,NA,NA,NA,NA
bd1858661cb6feb22376e14099166172@prksq.com,Angel,0,2023-02-04,NA,NA,NA
bd18a5b0877fc1c7696c16d727823758@prksq.com,Venture Capital,0,2023-02-15,NA,NA,NA
bd1b931c8ed3fb67172f8e08f964ccf2@prksq.com,Angel,1,NA,NA,NA,NA
bd1cd005650827ab589690c17729fcd8@prksq.com,Venture Capital,0,NA,NA,NA,NA
bd1ec72b6c892ffc16604087b3472cc1@prksq.com,Angel,0,NA,NA,NA,NA
bd1ec7ab1aaff5e8bfcd84164937f9cb@prksq.com,Venture Capital,0,NA,NA,NA,NA
bd20aa575e8c1e57e249d5e350bcd83f@prksq.com,Angel,0,NA,NA,NA,NA
bd21d774f5fae0f70bc0787732fe6509@prksq.com,Angel,0,2023-02-11,2023-02-11,0,stage
bd2a92b8eff5d30dc1c8b8c6d7766853@prksq.com,Angel,0,NA,NA,NA,NA
bd2bc88db7a86d16ded67eb1a671c28e@prksq.com,Angel,1,NA,NA,NA,NA
bd2d60a659c03b5b8b319d2f25ab0e00@prksq.com,Angel,0,2023-02-13,NA,NA,NA
bd3626cb1b65945fdd68a65372482b2a@prksq.com,Angel,0,2023-02-15,NA,NA,NA
bd405b957340286398eb250ac26ccd75@prksq.com,Venture Capital,0,2023-02-11,2023-02-11,0,no specific reason
bd43239ffaf292198445c4511dca05cd@prksq.com,Angel,0,NA,NA,NA,NA
bd465c4b9792fa29d6568031a6595fcf@prksq.com,Angel,0,2023-02-12,NA,NA,NA
bd48c9d4acaad5914f989519cd624426@prksq.com,Angel,0,2023-02-13,NA,NA,NA
bd4fae8802a252334ef53dc23f2c9382@prksq.com,Angel,0,NA,NA,NA,NA
bd572aa457af65a17c808cb1588706d1@prksq.com,Angel,0,NA,NA,NA,NA
bd58e39dd23c9df981ccc7284777d176@prksq.com,Angel,0,NA,NA,NA,NA
bd59da22140a0eade595259b6da2b0bd@prksq.com,Angel,0,2023-02-11,NA,NA,NA
bd5a8509eb1f2f5519f49f3ca8d9ce02@prksq.com,Angel,0,NA,NA,NA,NA
bd5b62e88cca877151f1a919ece50578@prksq.com,Angel,1,NA,NA,NA,NA
bd5cfce788861aa7e7beb0c9b7296582@prksq.com,Venture Capital,0,NA,NA,NA,NA
bd5e631a2e18a343930cbd8df194ae93@prksq.com,Angel,0,NA,NA,NA,NA
bd65c7a82a405e02bd90711b5a6a896d@prksq.com,Angel,0,NA,NA,NA,NA
bd65d5e013e5b703b3823eddbfc7be69@prksq.com,Angel,0,2023-02-12,NA,NA,NA
bd65df82ddcb52e372f37c717695d6e3@prksq.com,Venture Capital,0,2023-02-12,NA,NA,NA
bd6cec1c78a3130129cdaec3fa388f45@prksq.com,Angel,0,2023-02-12,2023-02-12,0,no specific reason
bd782a81057170b9ea923a78a18cd5be@prksq.com,Venture Capital,0,2023-02-14,NA,NA,NA
bd7924f906a83154ac057728caf5b801@prksq.com,Angel,0,2023-02-09,NA,NA,NA
bd7a70e7ef9c3b7302838b35f7bf775d@prksq.com,Angel,1,NA,NA,NA,NA
bd7b6957e47dbed13042a70443686f3c@prksq.com,Angel,0,NA,NA,NA,NA
bd7cf3790adbf7ced2c2fae52076168a@prksq.com,Angel,1,NA,NA,NA,NA
bd7d2c7021c0d8d57a80dfb79f543f41@prksq.com,Angel,1,NA,NA,NA,NA
bd7f2fa7d1d38c72277eab9e4ac0a705@prksq.com,Angel,0,2023-02-14,NA,NA,NA
bd7fe0e4f3a5aa97033122f5d1bed373@prksq.com,Angel,1,NA,NA,NA,NA
bd7ffcf97eda13ed4f657a4d46a165fd@prksq.com,Angel,0,NA,NA,NA,NA
bd82a15c5904c2b3fb1fd204813b2d62@prksq.com,Angel,0,NA,NA,NA,NA
bd8aa4a2356c7080ff3e5beac49eb2c1@prksq.com,Angel,0,NA,NA,NA,NA
bd8ab11a8ef0ead9fc26ec68e08a8b94@prksq.com,Angel,0,2023-02-14,NA,NA,NA
bd8acf953966601c035167726b94ded3@prksq.com,Angel,1,NA,NA,NA,NA
bd91a8c2025376ba881ee27882deed43@prksq.com,Venture Capital,0,2023-02-13,NA,NA,NA
bd968c91b1c49dafa62f927300f0533a@prksq.com,Angel,0,NA,NA,NA,NA
bd9797cf2650b87cd5270a7879e50d47@prksq.com,Venture Capital,0,NA,NA,NA,NA
bd97b36fb90f5efdc04cd0220056e846@prksq.com,Angel,0,2023-02-11,NA,NA,NA
bda538a1e062916272443055f0c21102@prksq.com,Venture Capital,0,NA,NA,NA,NA
bda6fcf702571196b3c74007cbf54a25@prksq.com,Angel,0,NA,NA,NA,NA
bda785f41dc99a27d71a3adc29d427cc@prksq.com,Angel,1,NA,NA,NA,NA
bdb34ea6a2df420d033ee059552e2bc1@prksq.com,Angel,0,NA,NA,NA,NA
bdb8ebc01b325dce0036bd129b42baa7@prksq.com,Angel,0,NA,NA,NA,NA
bdba2affcff01dc15f789048d8ed92e1@prksq.com,Angel,0,NA,NA,NA,NA
bdbcb179dcdfd982326b8854718bb9bc@prksq.com,Angel,0,NA,NA,NA,NA
bdc1daf234446e3f3d566fc0f3b9debd@prksq.com,Venture Capital,0,NA,NA,NA,NA
bdc24c33a29260c6aaf719183816fa78@prksq.com,Angel,0,NA,NA,NA,NA
bdc3134fceb888b8fbce2af336b1368b@prksq.com,Angel,1,NA,NA,NA,NA
bdc3e4d486bc4f2f74a06f8625cff034@prksq.com,Angel,1,NA,NA,NA,NA
bdc61d7869b1ba8bff830da65a318185@prksq.com,Angel,0,2023-02-11,2023-02-11,0,industry
bdc72e19772d3eecc6585cd9dbcf763e@prksq.com,Angel,0,2023-02-11,NA,NA,NA
bdc99aae64b36c2963ffb5af0c7f8393@prksq.com,Angel,0,NA,NA,NA,NA
bdcbdea34f9651b21728cb8696dd4002@prksq.com,Angel,0,NA,NA,NA,NA
bdcca2a36106b66d165ea7beb565f11d@prksq.com,Angel,1,NA,NA,NA,NA
bdcf548a6d6f597bbadffc93c83f351d@prksq.com,Angel,0,NA,NA,NA,NA
bdd03c1caee9d0d11d301a22e9d7f1a6@prksq.com,Angel,0,NA,NA,NA,NA
bdd10de170f8b53211a97bd54d7d4e55@prksq.com,Angel,0,NA,NA,NA,NA
bdd3a6aac76a0052e3f69d199196cbda@prksq.com,Angel,1,NA,NA,NA,NA
bdd452c3c983416eb8345457a82409fc@prksq.com,Angel,0,NA,NA,NA,NA
bdd6e4cc0e07c66e597dad2716ef7b88@prksq.com,Venture Capital,0,NA,NA,NA,NA
bdd7351f367a703ae3d9170780e837a8@prksq.com,Angel,0,NA,NA,NA,NA
bdd8c5500f6da0da975f21b17928ab76@prksq.com,Angel,0,NA,NA,NA,NA
bdd9949d35435f1b909dc64dcfa18b4a@prksq.com,Angel,1,NA,NA,NA,NA
bddabf47cc8cd8425ef126c068617314@prksq.com,Angel,0,2023-02-15,NA,NA,NA
bddedb8b0c18d9d8193efb846c48846f@prksq.com,Angel,0,NA,NA,NA,NA
bde404756b29215cff332b5800a9913c@prksq.com,Angel,0,NA,NA,NA,NA
bde70575caac2bef706048b0ec00651c@prksq.com,Angel,0,NA,NA,NA,NA
bde79d6720bae61d6592279907b9672d@prksq.com,Angel,0,NA,NA,NA,NA
bde85eb38cecfeaa702ddf424007ca2a@prksq.com,Angel,0,2023-02-12,NA,NA,NA
bdeb3b22264e105eaa4ee1421b0d7271@prksq.com,Angel,0,NA,NA,NA,NA
bdebb8b5b56cee9cbf3a739de6a85619@prksq.com,Angel,0,NA,NA,NA,NA
bdef0dd7b9977e446ffe1169c7d1271c@prksq.com,Angel,0,NA,NA,NA,NA
bdefa18bfbde979e140027c27d50f1e0@prksq.com,Angel,0,NA,NA,NA,NA
bdf051f67c3dc4fd8af8363cc1a4fe88@prksq.com,Venture Capital,0,NA,NA,NA,NA
bdf1d0f32604fd2f32553c488a28bb38@prksq.com,Angel,0,NA,NA,NA,NA
bdf2d50e571c75be942b95609777dfb8@prksq.com,Angel,0,NA,NA,NA,NA
bdf39edb34df8c5faa09d5705b4e5ad5@prksq.com,Angel,1,NA,NA,NA,NA
bdf3b8ceb33cd5dd6f4a42df8f6391e1@prksq.com,Angel,0,NA,NA,NA,NA
bdf42d8e1dd1d1ad3b278e7ca95bcaa4@prksq.com,Angel,0,NA,NA,NA,NA
bdf730a4df8095d7ffeb0af3ea94f253@prksq.com,Angel,0,NA,NA,NA,NA
bdf774748658c49424c11443573085e1@prksq.com,Angel,1,NA,NA,NA,NA
bdf7be163eabfc509c7cc5e748adcbc2@prksq.com,Angel,0,NA,NA,NA,NA
bdfb44680f2d673285f979edad5a27cb@prksq.com,Angel,0,NA,NA,NA,NA
bdfb5dce76f5d7f8edbd5702f7b0c331@prksq.com,Venture Capital,0,NA,NA,NA,NA
bdfe00c88acf1fc269c9e963e96f2164@prksq.com,Angel,0,NA,NA,NA,NA
be02ada909e4593f97461abf5aef424f@prksq.com,Angel,0,NA,NA,NA,NA
be031720007f69dfb2267ad116f301ad@prksq.com,Angel,0,2023-02-14,NA,NA,NA
be0814352bf06f64d736be6ab827bbfc@prksq.com,Angel,0,NA,NA,NA,NA
be0cd1b71124dcfad14b2e0292a8caf4@prksq.com,Angel,0,2023-02-12,NA,NA,NA
be0dab37ec63f9f740626414fc46a5ae@prksq.com,Venture Capital,0,NA,NA,NA,NA
be11eab6c2c4ce3c3013b656c20c0dd3@prksq.com,Angel,0,NA,NA,NA,NA
be13168c159c75a0b27483d9aab4fb10@prksq.com,Angel,1,NA,NA,NA,NA
be13a25f4c7c4f3d7dd24aee5892b6bb@prksq.com,Angel,0,NA,NA,NA,NA
