uuid,linkname,date_visit,atypical,duration,completion
b19c2c976d9678239bc4a5bd3179811b@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,0,190,.57999998
b19cbb33d1f9bb865b4f3b8b73ca8c65@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,0,0
b1a0552717d29c01b9d0075098723e3f@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,17,.079999998
b1a0552717d29c01b9d0075098723e3f@prksq.com,High Fluency/High Quality - PerkSouq,11feb2023,0,0,1
b1aacb703edc73c398b3d8c3f24ab549@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,0,0
b1b0f47d7a96084fe899be7144f87dd1@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,0,559,.41999999
b1b206f89f1d3c91d5a84088e9fb785c@prksq.com,Low Fluency/High Quality - PerkSouq,09feb2023,1,21,.079999998
b1c909e24cdb080e571f88e68ab5c4c8@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,0,0
b1d0561e34130ead0ed7366727852c29@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,1,0,0
b1d2e4895fc0505e5f15b18991cd9908@prksq.com,High Fluency/Low Quality - PerkSouq,14feb2023,0,451,.57999998
b1d94a7b5c36d83179b5881677d6cf2b@prksq.com,Low Fluency/High Quality - PerkSouq,13feb2023,0,79,.82999998
b1d94a7b5c36d83179b5881677d6cf2b@prksq.com,Low Fluency/High Quality - PerkSouq,09feb2023,1,0,0
b1d957fd3394bef7a6b170c757f9cb97@prksq.com,Low Fluency/High Quality - PerkSouq,11feb2023,0,81,.41999999
b1da4abd9eed38f60dbf5dbbdc40433b@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,1,0,0
b1dd8edf1fe9f823c0c3d2836a708832@prksq.com,Low Fluency/High Quality - PerkSouq,13feb2023,0,82,.67000002
b1e46865c4217909eb3e23e119fe374a@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,1,21,.079999998
b1e4fc9dea3d0d82cd3506de53dd2265@prksq.com,Low Fluency/Low Quality - PerkSouq,09feb2023,1,10,.079999998
b1e8a5a54decba225af37f0336f431f2@prksq.com,Low Fluency/High Quality - PerkSouq,09feb2023,1,20,.079999998
b1ea95c2c0a616b9ee3aea9544185701@prksq.com,Low Fluency/Low Quality - PerkSouq,09feb2023,1,16,.079999998
b1ed939a3f3213b9165e2497854ab662@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,1,0,0
b1ed939a3f3213b9165e2497854ab662@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,1,0,0
b1edc8f6e0b8d3033d79084426de773b@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,1,22,.079999998
b1f05dc91a6e050f2522c7d22f38183c@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,0,68,.25
b1f37cf7afa9a95c87d5ef14fcc7e424@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,21,.079999998
b1f3a7a695369f807a76b1d775378f0e@prksq.com,Low Fluency/Low Quality - PerkSouq,09feb2023,1,21,.079999998
b1f7cf1367cca2d957d8989bdc47ba5f@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,0,0
b1ff70ee06e8325f742dfba9f26eccc3@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,0,0
b20ce5a182097e9423d10f9978f659b4@prksq.com,Low Fluency/Low Quality - PerkSouq,09feb2023,1,0,0
b20d8cf4c07c81afd0510982d9001cd8@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,0,0
b228a76c42dac1482537bbec4557d022@prksq.com,High Fluency/High Quality - PerkSouq,11feb2023,0,3,.92000002
b228a76c42dac1482537bbec4557d022@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,10,.079999998
b22d4e3cf5ed4a47f84f7a43b9709c9a@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,10,.079999998
b233a29b30d7d6148817517ece9cfd5c@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,16,.079999998
b249b54025d34ca3d21ed4722b22593a@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,1,0,0
b24f8859072e8abb37a0d7185c7b2b72@prksq.com,Low Fluency/High Quality - PerkSouq,09feb2023,1,0,0
b2524b1278f14fa6add93786c410e4aa@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,27,.079999998
b256c9f35d336c55cd82be9590665c45@prksq.com,Low Fluency/High Quality - PerkSouq,09feb2023,1,34,.079999998
b25c8873e8b43e7528d8ab700fb95e52@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,10,.079999998
b264faa6c436198b1309996744cd76ab@prksq.com,Low Fluency/High Quality - PerkSouq,09feb2023,1,21,.079999998
b265b24622aed451cd52c3e8e138784a@prksq.com,Low Fluency/Low Quality - PerkSouq,11feb2023,0,0,.57999998
b268e4b24c560abc8f3e8afc0d3b230c@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,0,0
b268e4b24c560abc8f3e8afc0d3b230c@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,21,.079999998
b268e4b24c560abc8f3e8afc0d3b230c@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,0,0
b26d0edce12feb48024e9a1e3f3a967d@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,3,.079999998
b27006c2b383279efb4d892c93ab1449@prksq.com,Low Fluency/High Quality - PerkSouq,12feb2023,0,260,1
b2743758b6a16a7afaf415e2ae5398a5@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,21,.079999998
b278d5e36709d58925f1a309fc4b08c5@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,0,105,.82999998
b27918c02a65fb217b3c280600d9363b@prksq.com,High Fluency/Low Quality - PerkSouq,12feb2023,0,40,.41999999
b27918c02a65fb217b3c280600d9363b@prksq.com,High Fluency/Low Quality - PerkSouq,05feb2023,0,6,1
b27eb9e46e37da3854e43d9ef98c9c30@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,0,13,.92000002
b2830fb6829552f12a81f48286da12b0@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,0,144,.33000001
b2843171fc9739e51646aa3acfe03e1f@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,0,60,.41999999
b2843171fc9739e51646aa3acfe03e1f@prksq.com,Low Fluency/Low Quality - PerkSouq,30jan2023,0,136,1
b2843171fc9739e51646aa3acfe03e1f@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,0,3,.57999998
b28d1df05281cfa5f6f05239dcd72ed9@prksq.com,High Fluency/High Quality - PerkSouq,12feb2023,0,276,1
b28fab444b0eaab89e21f26929b08da8@prksq.com,Low Fluency/High Quality - PerkSouq,12feb2023,0,109,.5
b29772d8bc07d199b3a564ac3785562f@prksq.com,High Fluency/High Quality - PerkSouq,11feb2023,0,35,.75
b29bcb2012addfbc857a01960bd0ea4c@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,0,122,.75
b29d39e31833ed33952f2593a11ff0d5@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,1,0,0
b2a6109cc4f7ae2d31dbaf299afd9397@prksq.com,Low Fluency/Low Quality - PerkSouq,09feb2023,1,21,.079999998
b2aa83ddf862ba254d8e82718818b630@prksq.com,Low Fluency/High Quality - PerkSouq,13feb2023,0,129,1
b2bf6fee001bed87976220e772c827d1@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,24,.079999998
b2bf6fee001bed87976220e772c827d1@prksq.com,High Fluency/High Quality - PerkSouq,12feb2023,0,185,.67000002
b2bf6fee001bed87976220e772c827d1@prksq.com,High Fluency/High Quality - PerkSouq,12feb2023,0,495,.75
b2c73498b6412aebbfe97d733230c736@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,23,.079999998
b2c74a8ff896fe9a935baedc40506437@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,0,40,1
b2c74a8ff896fe9a935baedc40506437@prksq.com,Low Fluency/Low Quality - PerkSouq,11feb2023,0,30,1
b2c9ef36c9c135715065a66a735f148b@prksq.com,Low Fluency/Low Quality - PerkSouq,13feb2023,0,9,.82999998
b2c9ef36c9c135715065a66a735f148b@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,0,0
b2cd3bf425509a76a6035d5ce1dacfe5@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,3,.079999998
b2d881dd67b55262c192c7e83df4584a@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,23,.079999998
b2d8b792660f25c641038b09bfd1acdb@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,10,.079999998
b2e529d1fec1ceeb1a0364f6d25a6bdd@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,1,10,.079999998
b2e98371cc5878eaaa2ba0c9817b7515@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,0,321,.92000002
b2e98371cc5878eaaa2ba0c9817b7515@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,0,227,1
b2ebc02d04a6cf2d50d09a1aefb70ed8@prksq.com,Low Fluency/Low Quality - PerkSouq,13feb2023,0,8,.75
b2efb5e4d2b65e1019a25f378256d59b@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,0,66,.25
b2efb5e4d2b65e1019a25f378256d59b@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,1,0,0
b2f0ea913a5696e4cc94d4b3d4d1da38@prksq.com,Low Fluency/High Quality - PerkSouq,09feb2023,1,10,.079999998
b2f2a2fcbb66399f5f016bbc06cba1d9@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,0,0
b2f2bd3d4b533fb1817d3d7e68724ad7@prksq.com,Low Fluency/High Quality - PerkSouq,09feb2023,1,0,0
b30236cdc53e8775d1822207944891e9@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,1,21,.079999998
b3078fd611cf1aacb07025fb8eff0c35@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,10,.079999998
b3095312ecaa4d3118d1fadbb89e29ea@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,1,21,.079999998
b30dcc670738736665487836471d6f7e@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,21,.079999998
b30e548fdf7f53cc747e20f3361fc3ed@prksq.com,Low Fluency/High Quality - PerkSouq,12feb2023,0,0,.33000001
b313f75b9daff1b3ea7bca01a1092fac@prksq.com,Low Fluency/Low Quality - PerkSouq,12feb2023,0,81,.5
b314271166a7e363d80039a01822d3c7@prksq.com,Low Fluency/Low Quality - PerkSouq,06feb2023,0,59,1
b314271166a7e363d80039a01822d3c7@prksq.com,Low Fluency/Low Quality - PerkSouq,06feb2023,1,20,.079999998
b3159f942236c17bc1ec251c055abf50@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,19,.079999998
b317db8319643e34114e42d3bf08b07f@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,0,29,.079999998
b31a5d1397fe627aecbae088b8ed023e@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,0,0
b31bc881a7703463128b6393d45135fb@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,0,0
b31cf5d1ae5e593874ca737c82cff1e7@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,21,.079999998
b3237b4f9477b48c7953eb7b099f6cbc@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,0,26,.17
b324cfab6dadeff7d381de6f7c47b768@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,0,140,.41999999
b324cfab6dadeff7d381de6f7c47b768@prksq.com,High Fluency/Low Quality - PerkSouq,05feb2023,0,53,.67000002
b333dd37c9708a3d019378ac9c907f28@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,0,0
b333dd37c9708a3d019378ac9c907f28@prksq.com,High Fluency/High Quality - PerkSouq,13feb2023,0,1,.33000001
b3340d036f744294367567afa10232d4@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,98,.33000001
b33486b300b40b1f5f8b7de26ad55f46@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,0,0
b336b3a88804d1bc572187ac3282a4e6@prksq.com,Low Fluency/High Quality - PerkSouq,11feb2023,0,68,.079999998
b336b3a88804d1bc572187ac3282a4e6@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,21,.079999998
b34142defb9beaa0c6bb00f630b6d7e8@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,0,0
b34aa94cf30f4b51e77b406c69cc2e5e@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,34,.079999998
b35157eee681c9a46756bec1c15d6bd3@prksq.com,High Fluency/High Quality - PerkSouq,15feb2023,0,26,.67000002
b35157eee681c9a46756bec1c15d6bd3@prksq.com,High Fluency/High Quality - PerkSouq,13feb2023,0,111,.67000002
b3521328631c38c033a100cb2c0bbea7@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,21,.079999998
b3528b6bb3f9772e3b314a6f91e6ecca@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,31,.079999998
b3528b6bb3f9772e3b314a6f91e6ecca@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,21,.079999998
b36714ef40cc7724869820bf491742b4@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,30,1
b3694ef3e689a45e3d23514125e49c23@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,0,69,1
b36cd4bf04086ad5b313bd06cca8a5fa@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,0,0
b37947312abacf6e412765e7681a3a87@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,13,.079999998
b37de198e670f131662bb5fee878273f@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,0,0,.5
b383c8b1b2e1aaf4d50ddacca51dd64d@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,10,.079999998
b3858f2cb9816e18bd7ddad7a77cf51e@prksq.com,High Fluency/High Quality - PerkSouq,13feb2023,0,263,.67000002
b3858f2cb9816e18bd7ddad7a77cf51e@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,10,.079999998
b3859233b9dfc9636a7f7eff8bd39884@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,238,1
b388242dc2a4d479011e81a5059a06ea@prksq.com,Low Fluency/High Quality - PerkSouq,11feb2023,0,72,.82999998
b388242dc2a4d479011e81a5059a06ea@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,18,1
b3938455bcc0fa89571480093a019a07@prksq.com,Low Fluency/Low Quality - PerkSouq,11feb2023,0,22,.25
b3a007a448e25ab59c3a4bcf467644e5@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,0,0
b3a1219aeb67b609639c5db872009901@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,0,0
b3ac0669f955916fb041f8db79ad2cf9@prksq.com,Low Fluency/Low Quality - PerkSouq,13feb2023,0,18,.079999998
b3ac0669f955916fb041f8db79ad2cf9@prksq.com,Low Fluency/Low Quality - PerkSouq,11feb2023,0,18,.82999998
b3ae112faf6edc96ec69f8276dcab223@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,21,.079999998
b3b5702d07bf60d413ebf12be1cb3ed5@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,10,.079999998
b3ba62643ac69dc73bd874ee7562b16a@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,158,.5
b3c0601be71f0632ca0eff5766abb895@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,0,.75
b3c1f4d38095118e7730024ef5e4d819@prksq.com,Low Fluency/High Quality - PerkSouq,11feb2023,0,69,.57999998
b3c1f4d38095118e7730024ef5e4d819@prksq.com,Low Fluency/High Quality - PerkSouq,11feb2023,0,135,.75
b3c583747b851bcbe75d35c8f0efaa30@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,21,.079999998
b3cac9491970fe9e5f93b3e348438621@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,21,.079999998
b3cfb1b24926a2dbbf91b6f0f037f341@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,0,44,.41999999
b3cfb1b24926a2dbbf91b6f0f037f341@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,10,.079999998
b3d1d11d5ead015d0cc36b89271d77f9@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,155,1
b3d21ba35c92939bb060f377b42225ab@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,10,.079999998
b3d21ba35c92939bb060f377b42225ab@prksq.com,High Fluency/Low Quality - PerkSouq,13feb2023,0,383,.82999998
b3e2ce949f798f2415896afb6008cd18@prksq.com,High Fluency/Low Quality - PerkSouq,12feb2023,0,0,.33000001
b3e2ce949f798f2415896afb6008cd18@prksq.com,High Fluency/Low Quality - PerkSouq,14feb2023,0,176,.75
b3e5915c5b420a6e5d659670cb7972bd@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,10,.079999998
b3ec0af0d824ec6dba25f8ab0ec4035a@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,32,.079999998
b3f0d93a2dfa15384a96f920eee95e88@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,10,.079999998
b3f17c3805ab50f7a1a0cd59e93bad82@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,10,.079999998
b3f650c3b8cebd5d50a6e193ea0e72d1@prksq.com,Low Fluency/High Quality - PerkSouq,12feb2023,0,339,.82999998
b3f650c3b8cebd5d50a6e193ea0e72d1@prksq.com,Low Fluency/High Quality - PerkSouq,11feb2023,0,66,1
b3fd06d72aa4bd66625b30b63856ba80@prksq.com,Low Fluency/Low Quality - PerkSouq,31jan2023,0,119,.82999998
b3fd06d72aa4bd66625b30b63856ba80@prksq.com,Low Fluency/Low Quality - PerkSouq,31jan2023,1,0,0
b3fd06d72aa4bd66625b30b63856ba80@prksq.com,Low Fluency/Low Quality - PerkSouq,13feb2023,0,22,1
b405abbc018f57e7490fe8e049e969bc@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,10,.079999998
b40ba10a7f2b1c4c1a1e4d7e940b20a8@prksq.com,Low Fluency/High Quality - PerkSouq,11feb2023,0,87,.5
b413352a2487f15e23c088d507d5aa95@prksq.com,Low Fluency/Low Quality - PerkSouq,13feb2023,0,50,1
b42ae9280cf044c66ac9fbf3a5874708@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,12,.079999998
b42c28ab1bd21a6c20365b93f01999e5@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,21,.079999998
b431da33eb8d2652679f74a6c346e1a8@prksq.com,High Fluency/High Quality - PerkSouq,14feb2023,0,42,.67000002
b433f1c9b6c613d5fd0abffb38cbaec8@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,0,88,.75
b433f1c9b6c613d5fd0abffb38cbaec8@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,21,.079999998
b439fa4c584c128506e6518dc238ad6d@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,10,.079999998
b43cc1e21e54f77ec80636afebd63f2e@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,21,.079999998
b43f015214b9d9dde65658d392ddb6a8@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,32,.079999998
b43f015214b9d9dde65658d392ddb6a8@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,0,0,.079999998
b440da7f8d82d10add2f87428f6db400@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,21,.079999998
b441565ee2854ca202b327bef2eb6a17@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,0,0
b443399996ee1d576a377017e17e5986@prksq.com,High Fluency/Low Quality - PerkSouq,13feb2023,0,74,1
b44345b617a347a9973a3180731a3e0b@prksq.com,High Fluency/Low Quality - PerkSouq,12feb2023,0,0,.92000002
b44345b617a347a9973a3180731a3e0b@prksq.com,High Fluency/Low Quality - PerkSouq,13feb2023,0,241,.5
b44887dc60042e03a68a85e7d9faaf90@prksq.com,Low Fluency/High Quality - PerkSouq,11feb2023,0,187,.57999998
b449cdd540c95ec79a048445078375a8@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,10,.079999998
b452f8e4fae3806c41238d347f7bc8a8@prksq.com,High Fluency/Low Quality - PerkSouq,13feb2023,0,267,.5
b452f8e4fae3806c41238d347f7bc8a8@prksq.com,High Fluency/Low Quality - PerkSouq,13feb2023,0,283,.33000001
b45539bef52e5e201dd674ac17546717@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,17,.079999998
b45ec57952ca0da85ae863e24e5a456e@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,0,0
b45ec57952ca0da85ae863e24e5a456e@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,0,.33000001
b45f9f433dfd05d0b5a663d24b9850e5@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,0,0
b47126a513ca8973c30e87026bd51fa3@prksq.com,High Fluency/Low Quality - PerkSouq,11feb2023,0,276,.17
b47126a513ca8973c30e87026bd51fa3@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,10,.079999998
b4793f4e3eb29d26d026884e91665919@prksq.com,High Fluency/High Quality - PerkSouq,13feb2023,0,127,1
b483fce6ea4fb9fdc4da06fc8b30f20f@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,0,0
b483fce6ea4fb9fdc4da06fc8b30f20f@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,0,0
b48b061662cc90766ac4edd41c9cfbc3@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,26,.079999998
b4926e2cfe946aaaa0aa3b1377df800c@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,0,90,.92000002
b4926e2cfe946aaaa0aa3b1377df800c@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,28,.079999998
b49a093879750da6723a745593916cd7@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,24,.079999998
b4a0bfa6be2398bdb15b1a1b29e7de48@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,10,.079999998
b4a2eacc3405030eb5f98aea8aa76f89@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,34,.079999998
b4ace034357800e9dbee9e4836f15d62@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,22,.079999998
b4ad6778dc77cd6d0540201aed95f6fd@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,0,0
b4ae9e5fe1d155420ca0e78b038dabb0@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,0,0
b4b10b0200b6ee1c6b74318950aadb7d@prksq.com,Low Fluency/Low Quality - PerkSouq,11feb2023,1,0,0
b4b10b0200b6ee1c6b74318950aadb7d@prksq.com,Low Fluency/Low Quality - PerkSouq,11feb2023,1,0,0
b4b789a678faff46ee81c67d915779d9@prksq.com,Low Fluency/Low Quality - PerkSouq,11feb2023,0,11,.92000002
b4bccdaddbd61b29e1e11faef0c7218a@prksq.com,High Fluency/Low Quality - PerkSouq,11feb2023,0,22,.57999998
b4c0bc53d0b4b6ef27b6961a13fe23ab@prksq.com,Low Fluency/High Quality - PerkSouq,11feb2023,0,315,.57999998
b4c1eed4c51f11d7613b87f22a306501@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,0,201,1
b4c1eed4c51f11d7613b87f22a306501@prksq.com,High Fluency/Low Quality - PerkSouq,11feb2023,0,9,1
b4c6211705148d0a7d7e3b83a02ea24d@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,21,.079999998
b4c861ccc1aeaaeb35117177c673778f@prksq.com,High Fluency/High Quality - PerkSouq,13feb2023,0,393,.17
b4c9c0ddcf4f70d94cbefdefe26a18a0@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,0,0
b4cdde68b68ab22081eb973876dfadba@prksq.com,High Fluency/Low Quality - PerkSouq,04feb2023,0,134,.92000002
b4d23f03dffd6102a838844296348775@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,13,.079999998
b4d5c93bf97097b90de7dbc41651774a@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,0,2,.079999998
b4df49d5834ada9f621d796f9f4c46ce@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,21,.079999998
b4ee1faf7a09deab6f2da2e11bd244c2@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,1,12,.079999998
b4f8503aea5f7c5eb46135c9e2768a1a@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,26,.079999998
b5013d906f907e4e59d376b8ba18c764@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,69,1
b503159bda13424cc6b0261f2359bf06@prksq.com,Low Fluency/High Quality - PerkSouq,15feb2023,0,31,.92000002
b508e690a105e6dbbdc1f10f971f447e@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,0,0
b508e690a105e6dbbdc1f10f971f447e@prksq.com,Low Fluency/High Quality - PerkSouq,13feb2023,0,249,.17
b50ae3dbe8d1a948d217e2a1ede834d0@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,21,.079999998
b50eb3f7de83966515d3c1103ba02401@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,1,0,0
b51206d159e9f91e91ef8bee6ba0e075@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,1,0,0
b5122b8ce974bfef99307dfbc705aed1@prksq.com,Low Fluency/High Quality - PerkSouq,31jan2023,0,318,.82999998
b52025a2b8bf8ac4d5d5cc3e30f02ab9@prksq.com,Low Fluency/Low Quality - PerkSouq,12feb2023,0,116,.75
b527328880a511d0b99c92bea39df4f3@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,0,0
b527328880a511d0b99c92bea39df4f3@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,4,.079999998
b527328880a511d0b99c92bea39df4f3@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,151,1
b550837e9146936ab0d13aabb235c22b@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,1,24,.079999998
b550837e9146936ab0d13aabb235c22b@prksq.com,Low Fluency/High Quality - PerkSouq,12feb2023,0,222,.67000002
b55a81ef0c46628d6acb85c1bb3a501c@prksq.com,High Fluency/Low Quality - PerkSouq,12feb2023,0,200,.41999999
b568c0d4885028af298d7cbe5c0b69b3@prksq.com,Low Fluency/High Quality - PerkSouq,11feb2023,0,99,.57999998
b56a325059c42c79ffb9fb10f0324ffc@prksq.com,High Fluency/Low Quality - PerkSouq,11feb2023,0,2,.92000002
b56ff6e37a2497c95e7cf12ceec768cb@prksq.com,Low Fluency/High Quality - PerkSouq,13feb2023,0,321,.33000001
b581511438dc0a02c902e7be62cdd4e9@prksq.com,High Fluency/High Quality - PerkSouq,11feb2023,0,9,.67000002
b58f83f97fc9928c34f73f12535b6c49@prksq.com,High Fluency/High Quality - PerkSouq,11feb2023,0,0,.82999998
b58f83f97fc9928c34f73f12535b6c49@prksq.com,High Fluency/High Quality - PerkSouq,11feb2023,0,16,.5
b58f83f97fc9928c34f73f12535b6c49@prksq.com,High Fluency/High Quality - PerkSouq,30jan2023,0,126,.75
b5903ccd1e31787b2b0fae5a0fb2ca62@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,0,.67000002
